user_id	post_type	post_id
944600	answer	22623094
415877	answer	22628394
2828592	answer	22628351
3440582	answer	22623191
3280126	answer	22588303
597122	answer	22522916
3219634	answer	22516239
567131	answer	22516040
2285881	answer	22499527
3383213	answer	22499515
1989820	answer	22499493
82548	answer	22499412
2306509	answer	22499309
3239837	answer	22499303
3373399	answer	22499287
1571284	answer	22499270
3324556	answer	22438233
3399515	answer	22429640
229901	answer	22429891
2456741	answer	22429884
3416493	answer	22392957
3322400	answer	22392876
2377497	answer	22381387
777850	answer	22381347
2214863	answer	22377228
177132	answer	22377209
1132893	answer	22362030
2276042	answer	22361626
3354957	answer	22355808
2617589	answer	22355732
3341702	answer	22340000
2069853	answer	22337915
1072830	answer	22313372
3399515	answer	22309729
1394663	answer	22285997
3325732	answer	22274099
572827	answer	22273581
2402943	answer	22273500
2042748	answer	22273546
157247	answer	22273526
3141264	answer	22268317
2619939	answer	22260024
1506147	answer	22252006
2571330	answer	22250140
2295520	answer	22249870
2224265	answer	22232272
3385851	answer	22231910
2503675	answer	22231998
965051	answer	22231937
1273604	answer	22219764
1015571	answer	22204603
2070297	answer	22202894
1445730	answer	20170832
308565	answer	5826432
3376401	answer	22157454
2575965	answer	22200650
42139	answer	22200610
3383938	answer	22200581
3247495	answer	22186385
3357270	answer	22157436
2091487	answer	22157334
3085310	answer	22139766
2741296	answer	22139804
2967572	answer	22139720
2165013	answer	22114480
1201244	answer	22114442
2165013	answer	22114150
3201182	answer	22066999
2297742	answer	22066355
1724085	answer	22059365
3322400	answer	22059107
1764442	answer	22059033
2693717	answer	22058997
472418	answer	22058995
3336450	answer	22003305
2177375	answer	22001123
2257526	answer	22001173
2927079	answer	21987188
1217944	answer	21967755
1679202	answer	21927356
1679202	answer	21924564
3085310	answer	21924476
2973417	answer	21897280
1289384	answer	21903060
1878295	answer	21896939
240443	answer	21896933
533209	answer	21894799
1389556	answer	21893032
2156913	answer	21881710
1705244	answer	21881172
2518608	answer	21868791
2055212	answer	21864828
3103795	answer	21860498
3324457	answer	21860431
1030974	answer	21827463
1603112	answer	21827368
1394663	answer	21811601
754393	answer	21811314
1417176	answer	21794445
759013	answer	21784636
2571870	answer	21782319
479654	answer	21761722
790454	answer	21761717
2224265	answer	21761532
2276042	answer	21761456
280143	answer	21750773
2211053	answer	21746449
1027520	answer	21746305
2053683	answer	21745546
3263387	answer	21739645
1353011	answer	21690940
1172606	answer	21692142
1491895	answer	21692125
1172606	answer	21692052
417806	answer	21692041
493958	answer	21690931
3292890	answer	21678389
208357	answer	21678479
89211	answer	21675986
1800136	answer	21676117
2364238	answer	21676034
1931841	answer	21676002
3265201	answer	21675940
649835	answer	21666065
296765	answer	21655048
1209018	answer	21654918
1099931	answer	21646411
1668533	answer	21646385
1891098	answer	21628253
1127514	answer	21627990
3243945	answer	21618685
3281921	answer	21618010
963798	answer	21617204
2026065	answer	21610880
2914004	answer	21607739
3260861	answer	21608965
1518924	answer	21595321
1875256	answer	21594894
3231139	answer	21594890
517298	answer	21547852
3269863	answer	21547803
1704985	answer	21541320
3117125	answer	21541203
476074	answer	13318166
759296	answer	21508274
1380332	answer	21453504
598511	answer	21453170
2381206	answer	21453102
2824408	answer	21441784
3237668	answer	21428476
3237668	answer	21428144
499131	answer	21425615
2182518	answer	21425689
792690	answer	21425330
4665	answer	21418356
1926330	answer	21413599
2468342	answer	21415753
2468342	answer	21407485
1130317	answer	21406357
2908777	answer	21406717
1677272	answer	21406502
1167992	answer	21396550
2539269	answer	21383073
991275	answer	21380962
2770274	answer	21380850
2758467	answer	21375507
1547497	answer	21375111
940020	answer	21374989
560593	answer	21371686
245988	answer	21371684
459897	answer	21361209
1951751	answer	14874286
3235551	answer	21354130
1833960	answer	21348320
1657646	answer	21330112
1585103	answer	21328856
2021114	answer	21304730
901746	answer	18688172
676479	answer	21270195
1396478	answer	21252971
2373022	answer	21246423
2780033	answer	21245153
3164755	answer	21219627
2113231	answer	21219502
1846562	answer	21218682
2027567	answer	21173791
507674	answer	21173787
1215921	answer	21162372
582278	answer	21162216
1317805	answer	21162166
805176	answer	21130314
1335165	answer	21129997
2310289	answer	21129996
114251	answer	21129973
1738558	answer	21129194
747978	answer	21129031
438186	answer	21128829
2731373	answer	21128772
1276130	answer	21128758
2658535	answer	21099982
1937994	answer	21100412
1932079	answer	21088694
2606833	answer	21069212
1103965	answer	21069197
3185565	answer	21065349
660694	answer	21065342
3182872	answer	21052036
2010496	answer	21050893
2818719	answer	21050940
2710715	answer	21050813
3167751	answer	21049984
50158	answer	21038681
722331	answer	21036369
1136593	answer	21015343
235710	answer	21015313
288387	answer	20926750
2300747	answer	20894338
1712580	answer	20894102
1712580	answer	20894187
1324	answer	20891932
822711	answer	20873540
2569809	answer	20872595
2586453	answer	20858531
1234625	answer	20858580
2600309	answer	20858589
1452108	answer	20858581
83809	answer	20858467
1363495	answer	20848857
3122786	answer	20849028
402022	answer	20639432
2450730	answer	20794006
2876565	answer	20793210
1683134	answer	20787857
1491895	answer	20787785
270037	answer	20787212
3099644	answer	20787216
1726005	answer	19148470
1530657	answer	18355547
2533926	answer	18355581
726938	answer	18355496
278996	answer	18355474
1343690	answer	18355466
1754098	answer	16579724
1444140	answer	16579708
639406	answer	16579572
1717119	answer	15132044
1707160	answer	13364424
189431	answer	13353282
1529853	answer	13318177
1404049	answer	11420375
744080	answer	5974227
2513523	answer	20785481
1300194	answer	20760310
2503750	answer	20737660
2714733	answer	20727336
2444130	answer	20735354
888734	answer	20729354
1931097	answer	20729208
2897003	answer	20729198
910328	answer	20727210
2714733	answer	20727089
1189461	answer	20722416
2324964	answer	20720372
781251	answer	20720352
433905	answer	20720349
1197047	answer	20703799
114251	answer	20695448
2834984	answer	20695466
781251	answer	20690242
2602732	answer	20690057
2588457	answer	20689993
14104	answer	20687657
1957251	answer	20658394
2526914	answer	20654970
3105780	answer	20647354
381447	answer	20647260
2792053	answer	20638428
1959207	answer	20638306
19068	answer	20638025
3109830	answer	20626800
1561269	answer	20600379
1453833	answer	20600343
3093731	answer	20600336
2677022	answer	20600327
2026065	answer	20597062
2780033	answer	20597385
1714715	answer	20573969
14104	answer	20573949
2605749	answer	20568215
1030087	answer	20564599
2310289	answer	20559357
1817690	answer	20559394
2218246	answer	20554589
933633	answer	20531363
3008462	answer	20531509
2009684	answer	20531354
511529	answer	20523991
175082	answer	20524356
2529682	answer	20515874
119549	answer	20508194
577794	answer	20508115
898733	answer	20508062
896567	answer	20482010
979483	answer	20476847
987098	answer	20472911
716007	answer	20472655
1619693	answer	20470172
2245170	answer	20470008
1910447	answer	20456978
1697320	answer	20456970
19068	answer	20456969
2165116	answer	20447279
3014123	answer	20447218
1931887	answer	20439127
2183803	answer	20439209
1489444	answer	20438946
774078	answer	20438916
3068280	answer	20411601
576767	answer	20411057
2761623	answer	20410820
1144837	answer	20380870
965051	answer	20380846
1506980	answer	20380784
2624986	answer	20380778
3059835	answer	20342614
998312	answer	20340730
2535504	answer	20340458
1209443	answer	20315584
637552	answer	20315538
1384889	answer	20304145
2600815	answer	20303564
362536	answer	20298551
2765253	answer	20286244
853360	answer	20283877
3048405	answer	20280735
1929676	answer	20280608
1343690	answer	20279979
1947652	answer	20279958
980869	answer	20280270
2067159	answer	20280037
1046934	answer	20279126
2833639	answer	20274721
2186625	answer	20272655
2990963	answer	20270426
2813089	answer	20270357
1427942	answer	20270099
3043275	answer	20253571
1024223	answer	20252197
1573531	answer	20252172
3020992	answer	20157266
400654	answer	20156656
994737	answer	20145768
2915493	answer	20145757
1491895	answer	20090696
1103092	answer	20054578
1836431	answer	19996848
2031077	answer	19974875
2838987	answer	19974843
447922	answer	19962327
2967834	answer	19957156
1664501	answer	19881824
1624960	answer	19881822
965051	answer	19881817
1343222	answer	19855066
2964186	answer	19832947
1573683	answer	19832850
491494	answer	19788423
2445556	answer	19776307
2902561	answer	19769959
2919798	answer	19769342
2651326	answer	19769207
790025	answer	19769155
2746474	answer	19739905
2601609	answer	19740590
1596181	answer	19739886
1415625	answer	19708996
2940893	answer	19705646
2472111	answer	19703382
1992649	answer	19703464
2806497	answer	19703319
2224331	answer	19682404
1570534	answer	19675215
1093184	answer	19675265
1647735	answer	19675238
870483	answer	19674392
2206984	answer	19674346
1817690	answer	19673905
676835	answer	19645771
2373138	answer	19645742
2269132	answer	19640688
2087196	answer	19640646
1259391	answer	19610147
14104	answer	19592019
138383	answer	19589716
2907998	answer	19585040
1265753	answer	19584542
537249	answer	19579939
1556245	answer	19579866
2370483	answer	19579837
1631551	answer	19559094
1984566	answer	19558616
1548301	answer	19557590
2116149	answer	19557569
1028130	answer	19432295
2887034	answer	19527648
557702	answer	19527779
829533	answer	19527679
189134	answer	19527677
853360	answer	19527675
2842425	answer	19527670
1109988	answer	19527659
1239808	answer	19527642
992666	answer	19514397
2029048	answer	19514072
991275	answer	19514198
2758150	answer	19513979
2078030	answer	19514018
2905625	answer	19514012
2346427	answer	19514007
709329	answer	19513958
2191572	answer	19498648
462627	answer	19454611
2895573	answer	19454517
1644401	answer	19448917
2890942	answer	19448649
2595584	answer	19448754
1990505	answer	19448616
1353011	answer	19417123
2088919	answer	19387545
19068	answer	19350036
759517	answer	19308470
2493019	answer	19265937
2810147	answer	19265345
350858	answer	19265322
1726511	answer	19249878
1093922	answer	19243034
1554215	answer	19242892
639868	answer	19230470
560299	answer	19230476
2427059	answer	19217841
1050610	answer	19217726
679006	answer	19210411
191226	answer	19210366
1799322	answer	19204964
368964	answer	18787709
2586583	answer	17828636
235710	answer	17331036
1841920	answer	14874201
1435818	answer	10904399
1023463	answer	19176814
1023463	answer	19175424
1056885	answer	19171370
1134952	answer	19171404
1708868	answer	19168008
2812842	answer	19167932
603003	answer	19167841
380837	answer	19161189
2281770	answer	19159281
14104	answer	19159258
2775931	answer	19159155
1788218	answer	19159123
749622	answer	19100689
326705	answer	19100498
2745919	answer	19068791
2186753	answer	19068280
1743214	answer	19068277
1447509	answer	19036715
954358	answer	19013375
2602732	answer	19013366
2391290	answer	18995210
2459296	answer	18975977
2738734	answer	18976009
2518525	answer	18975986
212107	answer	18974584
864620	answer	18974551
1573683	answer	18974510
1799096	answer	18974491
1402244	answer	18945552
2666779	answer	18920890
1554215	answer	18911132
1059101	answer	18909819
678801	answer	18909807
454533	answer	18894564
2791742	answer	18894534
1795053	answer	18894463
907927	answer	18883483
1253312	answer	18883381
878877	answer	18874276
786029	answer	18874753
1247387	answer	18874561
2513177	answer	18836797
263651	answer	18813266
1491895	answer	18800495
114251	answer	18797321
44700	answer	18796483
2770384	answer	18796198
783488	answer	18794500
1275039	answer	18794263
773228	answer	18794229
1686706	answer	18794186
1841760	answer	18780216
2748268	answer	18774977
2611756	answer	18774756
2236166	answer	18718991
2668119	answer	18718960
145587	answer	18688270
2281770	answer	18656396
1931663	answer	18656268
2365628	answer	18656263
1023618	answer	18637328
1194545	answer	18637362
1483303	answer	18637305
1480560	answer	18631292
1817690	answer	18630986
598511	answer	18630933
1689539	answer	18630915
625540	answer	18613680
1301471	answer	18612474
7135	answer	18594500
1180822	answer	18590562
1158990	answer	18594660
785005	answer	18594569
2115210	answer	18590670
2132800	answer	18573122
2097224	answer	18564287
783488	answer	18524666
284698	answer	18524228
160527	answer	18524317
1102574	answer	18505705
1353158	answer	18458769
1879822	answer	18425129
1491895	answer	18425013
1558430	answer	18405983
2141853	answer	18394100
1621626	answer	18394253
2704912	answer	18391912
2708966	answer	18391892
2450730	answer	18359987
2446679	answer	18360919
404623	answer	18360064
2446679	answer	18360276
1990684	answer	18328491
431780	answer	18319660
2185671	answer	18321748
2394477	answer	18319534
697079	answer	18240277
2345960	answer	18212494
34397	answer	18212442
2502457	answer	18100570
812303	answer	18102066
2335006	answer	18082945
106208	answer	18083120
1041471	answer	18082960
2412997	answer	18082968
2242409	answer	18066108
1549131	answer	18048708
1468708	answer	18034098
1332934	answer	18029420
1957346	answer	18029425
1317805	answer	17970975
795995	answer	17970974
23051	answer	17970968
1414562	answer	17970961
2394654	answer	17959158
1686485	answer	17933618
1769465	answer	17882791
2615854	answer	17902979
2621748	answer	17883125
1353158	answer	17882843
206410	answer	17882759
2595406	answer	17879931
553609	answer	17879707
995579	answer	17749836
1529853	answer	17749749
118068	answer	17749690
2508465	answer	17748409
14104	answer	17747547
1130433	answer	17735623
2342516	answer	17468437
2342516	answer	17467409
2435004	answer	17446192
1817690	answer	17403719
2516924	answer	17279612
2037884	answer	17257889
998158	answer	17252893
941272	answer	17246295
1779455	answer	17223521
229044	answer	17223425
1262849	answer	17223491
1158361	answer	17088874
1750692	answer	16990379
1832058	answer	16990304
1402929	answer	16944106
965051	answer	16938102
2422796	answer	16938077
1207587	answer	16877441
498699	answer	16817863
2210887	answer	16817786
356372	answer	16640301
1849189	answer	16640383
1229023	answer	16617921
2304275	answer	16617823
14104	answer	16592550
1798341	answer	16592609
295783	answer	16592690
1868812	answer	16558629
42139	answer	16555166
953242	answer	16543285
2291136	answer	16532267
1965768	answer	16519284
1906322	answer	16517184
1060292	answer	16516897
2289198	answer	16480989
1784822	answer	16475188
1301933	answer	16475158
2322660	answer	16443707
957186	answer	16443230
1353011	answer	16429410
2329296	answer	16426090
1504894	answer	16353947
592253	answer	16328739
2064173	answer	16328773
1211528	answer	16328742
599075	answer	16320959
390223	answer	16318806
1339964	answer	16303658
1413754	answer	16125483
1231781	answer	16125281
1460905	answer	16124192
1592398	answer	16116833
1930934	answer	16116711
1926807	answer	16116263
218799	answer	16116243
464744	answer	16116233
1490931	answer	16116181
1679187	answer	16104001
1573683	answer	16104082
2107581	answer	16104113
2293836	answer	16104007
866016	answer	16044879
2210477	answer	16009349
104198	answer	12699175
941272	answer	12699164
2275049	answer	16007307
2260930	answer	15944368
1573683	answer	15898483
1300223	answer	15926056
1581522	answer	15925972
2038544	answer	15918137
179630	answer	15914214
423316	answer	15914238
235710	answer	15898344
171842	answer	15831221
1682826	answer	15831176
128386	answer	15831095
989516	answer	15823593
1480036	answer	15768955
1305227	answer	15704895
1823841	answer	15704989
1097977	answer	15693788
875048	answer	15693923
1074110	answer	15693337
2377343	answer	15633817
1416050	answer	15579974
1627410	answer	15496233
1306385	answer	15496210
124119	answer	15466131
1272330	answer	15466012
2102211	answer	15465905
1228901	answer	15443043
1908235	answer	15451242
2023022	answer	15448201
2077995	answer	15448010
1174118	answer	15418604
1980906	answer	15255388
1353011	answer	15254766
1059101	answer	15254800
2067023	answer	15240510
991626	answer	15229185
2067740	answer	15111205
527205	answer	15101406
2113272	answer	15101288
2090934	answer	14982031
1205547	answer	14910059
1957952	answer	14894358
1048479	answer	14822473
1137947	answer	14822508
965051	answer	14822478
400654	answer	14815646
1895118	answer	14799585
1109988	answer	14795969
42139	answer	14789409
2050002	answer	14773203
201482	answer	14773173
1298762	answer	14773105
661872	answer	14764820
1175966	answer	14764721
1439124	answer	10910020
1562963	answer	14631833
1934910	answer	14454116
1131321	answer	14453925
1061944	answer	14453797
1818488	answer	14435422
1495369	answer	14426628
1267056	answer	14363248
60020	answer	14363236
407650	answer	14363227
1418118	answer	14285711
1353011	answer	14285542
267593	answer	14285411
790224	answer	14285403
1587858	answer	14285398
1263783	answer	14285394
1966424	answer	14256136
1569108	answer	14188326
1644699	answer	14187915
1945184	answer	14136565
1931641	answer	14136377
1540328	answer	14136447
992151	answer	14136345
1754245	answer	14127457
1008575	answer	14089557
254553	answer	14089553
263525	answer	14089448
1784412	answer	14089461
837649	answer	14005126
1910843	answer	14005094
1032504	answer	13972724
1087846	answer	13887184
333074	answer	13886607
1666558	answer	13808849
944867	answer	13787532
965051	answer	13787510
1292178	answer	13761990
1885210	answer	13761761
1370750	answer	13572890
1794653	answer	13572926
1447509	answer	13501242
1447509	answer	13500553
1826691	answer	13398026
1015647	answer	13239355
815386	answer	13194776
1046010	answer	13194627
1015448	answer	13194733
733287	answer	13194719
1083946	answer	13194699
1080354	answer	13098165
965051	answer	13057351
1545939	answer	13057159
57318	answer	13057119
879993	answer	13027163
1611439	answer	12861202
1738415	answer	12861197
1687083	answer	12861155
1734080	answer	12817562
1175966	answer	12817982
780498	answer	12740855
1517551	answer	12740770
1679187	answer	12740769
1465324	answer	12740756
1550807	answer	11698780
144756	answer	12400687
1015483	answer	12400546
185527	answer	12400535
204701	answer	12294875
467164	answer	12294950
1402488	answer	12228686
140293	answer	12228597
744120	answer	12228576
1312107	answer	12132985
1428679	answer	12132982
1469954	answer	12132979
1576269	answer	12127349
1257265	answer	12123541
1586079	answer	12065075
670396	answer	12064781
1495124	answer	12053705
863470	answer	12053322
1548863	answer	12053353
1550807	answer	12053213
1591673	answer	12039762
247674	answer	12023357
1578925	answer	12023258
512922	answer	11909052
827989	answer	11893062
520684	answer	11892951
1283772	answer	11867218
345014	answer	11868157
1469954	answer	11816682
1566232	answer	11815645
1365088	answer	11815665
1469954	answer	11815627
397861	answer	11777566
959664	answer	11777756
1403814	answer	11777568
1124578	answer	11777567
1430648	answer	11777560
507674	answer	11708641
889949	answer	11697452
1044234	answer	11700291
1520278	answer	11700100
1248114	answer	11698779
1066240	answer	11690747
1533609	answer	11647475
848164	answer	11610587
1060407	answer	11536913
1531345	answer	11536845
60223	answer	11493338
678801	answer	11493334
1479432	answer	11493447
691156	answer	11493341
916535	answer	11335878
1306385	answer	11335901
422134	answer	11268959
1472800	answer	11143039
816620	answer	11068945
568785	answer	11068412
1175966	answer	11068406
1279929	answer	11052939
690854	answer	10967724
446536	answer	10806053
579148	answer	10805837
690854	answer	10803612
93169	answer	10752332
519413	answer	10752374
1396128	answer	10739374
659187	answer	6468045
546779	answer	6467850
223456	answer	6467754
584674	answer	6202823
387526	answer	5660106
694584	answer	5620087
161885	answer	5620669
432669	answer	5620097
631771	answer	5428729
147992	answer	5428653
115563	answer	5428642
183471	answer	5428622
519471	answer	4272315
429949	answer	4272256
362218	answer	3102920
155166	answer	3102915
1403947	answer	10730336
1338292	answer	10730319
482158	answer	10730371
412074	answer	10646322
723817	answer	10614114
42139	answer	10526364
1382046	answer	10514807
733347	answer	10329761
1334796	answer	10329748
1357978	answer	10329747
690854	answer	10168301
200291	answer	10168272
572939	answer	9911144
397861	answer	9911163
995579	answer	9911537
61605	answer	9911228
911963	answer	9867973
1289347	answer	9867323
577300	answer	9867312
1124519	answer	9508187
589919	answer	9294828
605473	answer	9294590
469286	answer	9294560
658393	answer	9244183
1197897	answer	9211105
1149736	answer	9211104
363793	answer	9156194
972809	answer	9156151
42139	answer	8881947
724764	answer	8769617
391002	answer	8769613
376535	answer	8769601
629157	answer	8769579
572014	answer	8734392
1050209	answer	8156042
851498	answer	8103647
985935	answer	8103540
365188	answer	8103536
1007409	answer	7851678
460785	answer	7838329
790695	answer	7838353
763078	answer	7757220
752738	answer	7731292
367456	answer	7731263
157837	answer	7551640
337690	answer	7478541
438615	answer	7439441
526133	answer	7439003
938179	answer	7412821
511300	answer	7296858
925002	answer	7296736
328193	answer	7292525
764846	answer	7292504
285587	answer	7292507
914120	answer	7241839
461813	answer	7232345
772055	answer	7053955
893390	answer	7053805
1386886	answer	6873770
90678	answer	6873712
200976	answer	6873696
544109	answer	6489678
260028	answer	6489619
517066	answer	6489569
345031	answer	6447902
627569	answer	6447854
14357	answer	6447851
49485	answer	6447838
388916	answer	6434851
956	answer	6434571
517066	answer	6434559
770984	answer	6356530
782773	answer	6229836
217588	answer	6092431
638400	answer	5954799
713623	answer	5886316
684890	answer	5878149
287583	answer	5873477
364	answer	5738867
560648	answer	5738822
500328	answer	5667308
429949	answer	5667291
216408	answer	5615236
701233	answer	5614658
15609	answer	5614494
183471	answer	5614402
285587	answer	5441403
396373	answer	5441348
230550	answer	5383932
450399	answer	5384335
578895	answer	5383793
183471	answer	5373467
135121	answer	5373487
283366	answer	5373484
664383	answer	5343512
26196	answer	5339829
229044	answer	5339609
535480	answer	5238728
27073	answer	5238499
34397	answer	5210938
440764	answer	5210932
157247	answer	4603053
562483	answer	4603101
185532	answer	4603086
328699	answer	4603035
265013	answer	4602201
459897	answer	4601576
41211	answer	4593794
559566	answer	4593698
560593	answer	4583831
13249	answer	4424908
298053	answer	4257177
84651	answer	4257169
226431	answer	4248205
67566	answer	4248162
429949	answer	4248117
261970	answer	4248101
157247	answer	4246796
326820	answer	4246845
290594	answer	4246829
449568	answer	4246818
83809	answer	4246816
513394	answer	4246806
483731	answer	4010540
245522	answer	3942151
401006	answer	3642043
401006	answer	3641932
401006	answer	3641898
149206	answer	3518714
350294	answer	3500522
29407	answer	3500507
387413	answer	3269550
328501	answer	3269454
388086	answer	3269473
52256	answer	3072820
39785	answer	3072617
291545	answer	2871594
279558	answer	2871014
185527	answer	2864829
114584	answer	2824970
157247	answer	2824907
48928	answer	2593188
41967	answer	1463227
45433	answer	1463206
4465	answer	1463216
41967	answer	1462975
150463	answer	1462956
161832	answer	1462952
46460	answer	1462939
1902010	answer	1462929
46354	answer	564889
2287	answer	564879
26004	answer	554702
67009	answer	554728
